Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Electricity cost,Total cost / 12000 miles,Euro Standard,Noise Level dB(A),Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],,,,,,,
VOLKSWAGEN,Scirocco,2.0 TDI 150PS Stop-Start R-Line Black Edition,M6,1968,Diesel,,,,,5.0,3.8,4.2,56.5,74.3,67.3,109,£997,,£997,6,72.0,212,,49,100,0.14,,,,,,,
VOLVO,S60 MY17,D2,6AT,1969,Diesel,,,,,4.8,3.9,4.2,58.9,72.4,67.3,110,£997,,£997,6,70.0,208,,35,58,0.69,,,,,,,
VOLVO,S60 MY17,D3,6MT,1969,Diesel,,,,,4.4,3.6,3.9,64.2,78.5,72.4,102,£927,,£927,6,71.0,189,,46,66,0.60,,,,,,,
VOLVO,S60 MY17,D3,6AT,1969,Diesel,,,,,4.8,3.9,4.2,58.9,72.4,67.3,110,£997,,£997,6,71.0,208,,35,58,0.69,,,,,,,
VOLVO,S60 MY17,D4,6MT,1969,Diesel,,,,,4.5,3.6,3.9,62.8,78.5,72.4,102,£927,,£927,6,73.0,232,,49,68,0.63,,,,,,,
VOLVO,S60 MY17.5,D2,6MT,1969,Diesel,,,,,4.4,3.6,3.9,64.2,78.5,72.4,102,£927,,£927,6,71.0,117,,41,64,0.65,,,,,,,
VOLVO,S60 MY17.5,D3,6MT,1969,Diesel,,,,,4.6,3.7,4.0,61.4,76.3,70.6,105,£950,,£950,6,71.0,189,,46,66,0.60,,,,,,,
VOLVO,S60 MY18,D2,6MT,1969,Diesel,,,,,4.4,3.6,3.9,64.2,78.5,72.4,102,£927,,£927,6,71.0,117,,41,64,0.65,,,,,,,
VOLVO,S60 MY18,D3,6MT,1969,Diesel,,,,,4.6,3.7,4.0,61.4,76.3,70.6,105,£950,,£950,6,71.0,189,,46,66,0.60,,,,,,,
VOLVO,S60 MY18,D4,6MT,1969,Diesel,,,,,4.5,3.6,3.9,62.8,78.5,72.4,102,£927,,£927,6,73.0,232,,46,68,0.63,,,,,,,
VOLVO,S60 MY18,D4,6MT,1969,Diesel,,,,,4.5,3.6,3.9,62.8,78.5,72.4,102,£927,,£927,6,73.0,232,,49,68,0.63,,,,,,,
VOLVO,V40 MY17,D2,6AT,1969,Diesel,,,,,4.4,3.5,3.8,64.2,80.7,74.3,101,£903,,£903,6,72.0,215,,27,57,0.74,,,,,,,
VOLVO,V40 MY17,D2 Cross Country,6AT,1969,Diesel,,,,,4.5,3.6,3.9,62.8,78.5,72.4,101,£927,,£927,6,69.0,179,,54,74,0.63,,,,,,,
VOLVO,V40 MY17,D3,6AT,1969,Diesel,,,,,4.6,3.7,4.0,61.4,76.4,70.6,104,£950,,£950,6,71.0,295,,25,55,0.76,,,,,,,
VOLVO,V40 MY17,D3 Cross Country,6AT,1969,Diesel,,,,,4.6,3.7,4.0,61.4,76.4,70.6,105,£950,,£950,6,69.0,289,,30,59,0.60,,,,,,,
VOLVO,V40 MY17,D4,8AT,1969,Diesel,,,,,5.0,3.7,4.2,56.5,76.4,67.3,109,£997,,£997,6,70.0,138,,67,94,0.46,,,,,,,
VOLVO,V40 MY17,D4 Cross Country,6MT,1969,Diesel,,,,,4.4,3.8,4.0,64.2,74.3,70.6,104,£950,,£950,6,73.0,115,,71,94,0.50,,,,,,,
VOLVO,V40 MY17.5,D2,6AT,1969,Diesel,,,,,4.6,3.6,3.9,61.4,78.5,72.4,104,£927,,£927,6,72.0,98,,26,45,0.69,,,,,,,
VOLVO,V40 MY17.5,D2 CROSS COUNTRY,6AT,1969,Diesel,,,,,4.5,3.6,3.9,62.8,78.5,72.4,104,£927,,£927,6,69.0,101,,35,58,0.58,,,,,,,
VOLVO,V40 MY17.5,D3,6MT,1969,Diesel,,,,,4.3,3.6,3.8,65.7,78.5,74.3,101,£903,,£903,6,71.0,134,,63,85,0.47,,,,,,,
VOLVO,V40 MY17.5,D3,6AT,1969,Diesel,,,,,4.8,3.8,4.1,58.9,74.3,68.9,108,£974,,£974,6,71.0,112,,27,48,0.48,,,,,,,
VOLVO,V40 MY17.5,D3 CROSS COUNTRY,6MT,1969,Diesel,,,,,4.3,3.6,3.9,65.7,78.5,72.4,102,£927,,£927,6,71.0,106,,30,53,0.35,,,,,,,
VOLVO,V40 MY17.5,D3 CROSS COUNTRY,6AT,1969,Diesel,,,,,4.9,3.8,4.2,57.6,74.3,67.3,110,£997,,£997,6,69.0,107,,21,45,0.80,,,,,,,
VOLVO,V40 MY18,D2 CROSS COUNTRY,6AT,1969,Diesel,,,,,4.5,3.6,3.9,62.8,78.5,72.4,104,£927,,£927,6,69.0,112,,51,73,0.52,,,,,,,
VOLVO,V40 MY18,D3,6MT,1969,Diesel,,,,,4.3,3.6,3.8,65.7,78.5,74.3,101,£903,,£903,6,71.0,135,,64,85,0.47,,,,,,,
VOLVO,V40 MY18,D3,6AT,1498,Diesel,,,,,4.8,3.8,4.1,58.9,74.3,68.9,108,£974,,£974,6,71.0,112,,27,48,0.48,,,,,,,
VOLVO,V40 MY18,D3 CROSS COUNTRY,6MT,1969,Diesel,,,,,4.3,3.6,3.9,65.7,78.5,72.4,102,£927,,£927,6,71.0,106,,31,54,0.35,,,,,,,
VOLVO,V40 MY18,D3 CROSS COUNTRY,6AT,1969,Diesel,,,,,4.7,3.8,4.1,60.1,74.3,68.9,108,£974,,£974,6,69.0,108,,31,53,0.79,,,,,,,
VOLVO,V40 MY18,D4,8AT,1969,Diesel,,,,,5.0,3.7,4.2,56.5,76.4,67.3,109,£997,,£997,6,70.0,138,,67,94,0.46,,,,,,,
VOLVO,V40 MY18,D4 CROSS COUNTRY,6MT,1969,Diesel,,,,,4.4,3.8,4.0,64.2,74.3,70.6,104,£950,,£950,6,73.0,115,,72,95,0.50,,,,,,,
VOLVO,V60 MY17,D2,6MT,1969,Diesel,,,,,4.2,3.6,3.8,67.3,78.5,74.3,101,£903,,£903,6,71.0,171,,41,64,0.65,,,,,,,
VOLVO,V60 MY17,D3,6MT,1969,Diesel,,,,,4.4,3.7,4.0,64.2,76.3,70.6,105,£950,,£950,6,71.0,189,,46,66,0.60,,,,,,,
VOLVO,V60 MY17,D4,6MT,1969,Diesel,,,,,4.5,3.7,4.0,62.8,76.3,70.6,104,£950,,£950,6,73.0,185,,44,64,0.51,,,,,,,
VOLVO,V60 MY17.5,D2,6MT,1969,Diesel,,,,,4.4,3.6,3.9,64.2,78.5,72.4,104,£927,,£927,6,71.0,179,,45,68,0.92,,,,,,,
VOLVO,V60 MY17.5,D3,6MT,1969,Diesel,,,,,4.5,3.9,4.1,62.8,72.4,68.9,108,£974,,£974,6,71.0,182,,47,70,0.55,,,,,,,
VOLVO,V60 MY18,D2,6MT,1969,Diesel,,,,,4.4,3.6,3.9,64.1,85.5,72.4,104,£927,,£927,6,71.0,179,,45,68,0.92,,,,,,,
VOLVO,V60 MY18,D3,6MT,1969,Diesel,,,,,4.5,3.9,4.1,62.8,72.4,68.9,108,£974,,£974,6,71.0,182,,47,70,0.55,,,,,,,
VOLVO,V60 MY18,D4,6MT,1969,Diesel,,,,,4.5,3.7,4.0,62.8,76.3,70.6,104,£950,,£950,6,73.0,185,,44,64,0.51,,,,,,,
ALFA ROMEO,Giulietta,2.0 JTDm-2 175 bhp TCT (MY 2015),SAT6,1956,Diesel,,,,,5.1,3.8,4.3,55.4,74.3,65.7,113,"£1,021",,"£1,021",6,72.0,124,,34,75,0.30,,,,,,,
AUDI,A3 Cabriolet,1.6 TDI 116PS 17'' wheels,M6,1598,Diesel,,,,,4.8,4.0,4.3,58.9,70.6,65.7,113,"£1,021",,"£1,021",6,71.0,181,,42,86,0.00,,,,,,,
AUDI,A3 Cabriolet,1.6 TDI 116PS 18'' wheels,M6,1598,Diesel,,,,,4.9,4.1,4.4,57.6,68.9,64.2,114,"£1,045",,"£1,045",6,71.0,181,,42,86,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 150PS 17'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,113,"£1,045",,"£1,045",6,72.0,144,,66,102,0.08,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 150PS 18'' wheels,M6,1968,Diesel,,,,,5.3,4.0,4.5,53.3,70.6,62.8,114,"£1,068",,"£1,068",6,72.0,144,,66,102,0.08,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 150PS 19'' wheels,M6,1968,Diesel,,,,,5.4,4.1,4.6,52.3,68.9,61.4,117,"£1,093",,"£1,093",6,72.0,144,,66,102,0.08,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 150PS S-tronic 16'' wheels,D6,1968,Diesel,,,,,5.4,4.2,4.6,52.3,67.3,61.4,120,"£1,093",,"£1,093",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 150PS S-tronic 17'' wheels,D6,1968,Diesel,,,,,5.5,4.3,4.7,51.4,65.7,60.1,123,"£1,116",,"£1,116",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 150PS S-tronic 18'' wheels,D6,1968,Diesel,,,,,5.6,4.4,4.8,50.4,64.2,58.9,124,"£1,139",,"£1,139",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 150PS S-tronic 19'' wheels,D6,1968,Diesel,,,,,5.7,4.5,4.9,49.6,62.8,57.6,127,"£1,165",,"£1,165",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 184PS 17'' wheels,M6,1968,Diesel,,,,,5.5,4.1,4.6,51.4,68.9,61.4,122,"£1,093",,"£1,093",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 184PS 18'' wheels,M6,1968,Diesel,,,,,5.6,4.2,4.7,50.4,67.3,60.1,123,"£1,116",,"£1,116",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI 184PS 19'' wheels,M6,1968,Diesel,,,,,5.6,4.3,4.7,50.4,65.7,60.1,124,"£1,116",,"£1,116",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI quattro 150PS 17'' wheels,QM6,1968,Diesel,,,,,5.9,4.3,4.9,47.9,65.7,57.6,128,"£1,165",,"£1,165",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Cabriolet,2.0 TDI quattro 150PS 18'' wheels,QM6,1968,Diesel,,,,,6.0,4.4,5.0,47.1,64.2,56.5,129,"£1,188",,"£1,188",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI 150PS S-tronic 16'' wheels,D6,1968,Diesel,,,,,5.2,4.0,4.4,54.3,70.6,64.2,116,"£1,045",,"£1,045",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI 150PS S-tronic 17'' wheels,D6,1968,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,119,"£1,068",,"£1,068",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI 150PS S-tronic 18'' wheels,D6,1968,Diesel,,,,,5.4,4.2,4.6,52.3,67.3,61.4,120,"£1,093",,"£1,093",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI 184PS 17'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,117,"£1,045",,"£1,045",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI 184PS 18'' wheels,M6,1968,Diesel,,,,,5.3,4.0,4.5,53.3,70.6,62.8,118,"£1,068",,"£1,068",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI quattro 150PS 17'' wheels,QM6,1968,Diesel,,,,,5.7,4.2,4.8,49.6,67.3,58.9,125,"£1,139",,"£1,139",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI quattro 150PS 18'' wheels,QM6,1968,Diesel,,,,,5.8,4.3,4.9,48.7,65.7,57.6,126,"£1,165",,"£1,165",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI quattro 184PS S-tronic 17'' wheels,QD6,1968,Diesel,,,,,5.5,4.4,4.8,51.4,64.2,58.9,127,"£1,139",,"£1,139",6,69.0,102,,59,87,0.00,,,,,,,
AUDI,A3 Hatchback,2.0 TDI quattro 184PS S-tronic 18'' wheels,QD6,1968,Diesel,,,,,5.6,4.5,4.9,50.4,62.8,57.6,129,"£1,165",,"£1,165",6,69.0,102,,59,87,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI 150PS S-tronic 17'' wheels,D6,1968,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,118,"£1,068",,"£1,068",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI 150PS S-tronic 18'' wheels,D6,1968,Diesel,,,,,5.4,4.2,4.6,52.3,67.3,61.4,119,"£1,093",,"£1,093",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI 150PS S-tronic 19'' wheels,D6,1968,Diesel,,,,,5.5,4.3,4.7,51.4,65.7,60.1,121,"£1,116",,"£1,116",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI 184PS 17'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,117,"£1,045",,"£1,045",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI 184PS 18'' wheels,M6,1968,Diesel,,,,,5.3,4.0,4.5,53.3,70.6,62.8,118,"£1,068",,"£1,068",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI 184PS 19'' wheels,M6,1968,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,119,"£1,068",,"£1,068",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI quattro 150PS 17'' wheels,QM6,1968,Diesel,,,,,5.7,4.2,4.8,49.6,67.3,58.9,125,"£1,139",,"£1,139",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI quattro 150PS 18'' wheels,QM6,1968,Diesel,,,,,5.8,4.3,4.9,48.7,65.7,57.6,126,"£1,165",,"£1,165",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI quattro 150PS 19'' wheels,QM6,1968,Diesel,,,,,5.9,4.4,5.0,47.9,64.2,56.5,128,"£1,188",,"£1,188",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI quattro 184PS S-tronic 17'' wheels,QD6,1968,Diesel,,,,,5.5,4.4,4.8,51.4,64.2,58.9,127,"£1,139",,"£1,139",6,69.0,102,,59,87,0.00,,,,,,,
AUDI,A3 Saloon,2.0 TDI quattro 184PS S-tronic 18'' wheels,QD6,1968,Diesel,,,,,5.6,4.5,4.9,50.4,62.8,57.6,129,"£1,165",,"£1,165",6,69.0,102,,59,87,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI 150PS S-tronic 16'' wheels,D6,1968,Diesel,,,,,5.2,4.0,4.4,54.3,70.6,64.2,116,"£1,045",,"£1,045",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI 150PS S-tronic 17'' wheels,D6,1968,Diesel,,,,,5.3,4.1,4.5,53.3,68.9,62.8,119,"£1,068",,"£1,068",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI 150PS S-tronic 18'' wheels,D6,1968,Diesel,,,,,5.4,4.2,4.6,52.3,67.3,61.4,120,"£1,093",,"£1,093",6,69.0,80,,60,81,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI 184PS 17'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,117,"£1,045",,"£1,045",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI 184PS 18'' wheels,M6,1968,Diesel,,,,,5.3,4.0,4.5,53.3,70.6,62.8,118,"£1,068",,"£1,068",6,72.0,128,,67,101,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI quattro 150PS 17'' wheels,QM6,1968,Diesel,,,,,5.7,4.2,4.8,49.6,67.3,58.9,125,"£1,139",,"£1,139",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI quattro 150PS 18'' wheels,QM6,1968,Diesel,,,,,5.8,4.3,4.9,48.7,65.7,57.6,126,"£1,165",,"£1,165",6,71.0,144,,73,109,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI quattro 184PS S-tronic 17'' wheels,QD6,1968,Diesel,,,,,5.5,4.4,4.8,51.4,64.2,58.9,127,"£1,139",,"£1,139",6,69.0,102,,59,87,0.00,,,,,,,
AUDI,A3 Sportback,2.0 TDI quattro 184PS S-tronic 18'' wheels,QD6,1968,Diesel,,,,,5.6,4.5,4.9,50.4,62.8,57.6,129,"£1,165",,"£1,165",6,69.0,102,,59,87,0.00,,,,,,,
AUDI,A4 Allroad,2.0 TDI quattro 190PS 7speed S-tronic with 17'' wheels,QD7,1968,Diesel,,,,,5.5,4.6,4.9,51.4,61.4,57.6,128,"£1,165",,"£1,165",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI 150PS 18'' wheels,M6,1968,Diesel,,,,,5.0,3.8,4.2,56.5,74.3,67.3,111,£997,,£997,6,70.0,104,,55,76,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI 150PS 19'' wheels,M6,1968,Diesel,,,,,5.1,4.0,4.3,55.4,70.6,65.7,116,"£1,021",,"£1,021",6,70.0,104,,55,76,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI 150PS 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,5.1,3.9,4.3,55.4,72.4,65.7,112,"£1,021",,"£1,021",6,69.0,77,,44,57,0.05,,,,,,,
AUDI,A4 Avant,2.0 TDI 150PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,5.2,4.0,4.4,54.3,70.6,64.2,115,"£1,045",,"£1,045",6,69.0,77,,44,57,0.05,,,,,,,
AUDI,A4 Avant,2.0 TDI 190PS 18'' wheels,M6,1968,Diesel,,,,,5.2,4.0,4.5,54.3,70.6,62.8,116,"£1,068",,"£1,068",6,69.0,211,,56,87,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI 190PS 19'' wheels,M6,1968,Diesel,,,,,5.4,4.1,4.6,52.3,68.9,61.4,121,"£1,093",,"£1,093",6,69.0,211,,56,87,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI 190PS 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,4.9,4.0,4.3,57.6,70.6,65.7,113,"£1,021",,"£1,021",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI 190PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,5.0,4.1,4.4,56.5,68.9,64.2,116,"£1,045",,"£1,045",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI 190PS Ultra 18'' wheels,M6,1968,Diesel,,,,,5.1,3.8,4.2,55.4,74.3,67.3,111,£997,,£997,6,69.0,167,,49,72,0.06,,,,,,,
AUDI,A4 Avant,2.0 TDI 190PS Ultra 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,5.0,3.9,4.3,56.5,72.4,65.7,112,"£1,021",,"£1,021",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI quattro 190PS 7speed S-tronic 17'' wheels,QD7,1968,Diesel,,,,,5.2,4.1,4.5,54.3,68.9,62.8,116,"£1,068",,"£1,068",6,71.0,117,,52,69,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI quattro 190PS 7speed S-tronic 18'' wheels,QD7,1968,Diesel,,,,,5.3,4.2,4.6,53.3,67.3,61.4,120,"£1,093",,"£1,093",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A4 Avant,2.0 TDI quattro 190PS 7speed S-tronic 19'' wheels,QD7,1968,Diesel,,,,,5.4,4.4,4.7,52.3,64.2,60.1,123,"£1,116",,"£1,116",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A4 Avant,3.0 V6 TDI 218PS 7speed S-tronic 17'' wheels,D7,2967,Diesel,,,,,4.9,4.1,4.4,57.6,68.9,64.2,114,"£1,045",,"£1,045",6,69.0,196,,41,66,0.57,,,,,,,
AUDI,A4 Avant,3.0 V6 TDI 218PS 7speed S-tronic 18'' wheels,D7,2967,Diesel,,,,,4.9,4.3,4.5,57.6,65.7,62.8,117,"£1,068",,"£1,068",6,69.0,196,,41,66,0.57,,,,,,,
AUDI,A4 Avant,3.0 V6 TDI 218PS 7speed S-tronic 19'' wheels,D7,2967,Diesel,,,,,5.0,4.5,4.6,56.5,62.8,61.4,121,"£1,093",,"£1,093",6,69.0,196,,41,66,0.57,,,,,,,
AUDI,A4 Avant,3.0 V6 TDI quattro 218PS 7speed S-tronic 17'' wheels,QD7,2967,Diesel,,,,,5.0,4.4,4.7,56.5,64.2,60.1,123,"£1,116",,"£1,116",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A4 Avant,3.0 V6 TDI quattro 218PS 7speed S-tronic 18'' wheels,QD7,2967,Diesel,,,,,5.1,4.6,4.8,55.4,61.4,58.9,126,"£1,139",,"£1,139",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A4 Avant,3.0 V6 TDI quattro 218PS 7speed S-tronic 19'' wheels,QD7,2967,Diesel,,,,,5.2,4.8,4.9,54.3,58.9,57.6,129,"£1,165",,"£1,165",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A4 Saloon,2.0 TDI 150PS 19'' wheels,M6,1968,Diesel,,,,,5.0,3.9,4.2,56.5,72.4,67.3,111,£997,,£997,6,70.0,104,,55,76,0.00,,,,,,,
AUDI,A4 Saloon,2.0 TDI 150PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,5.1,3.9,4.3,55.4,72.4,65.7,112,"£1,021",,"£1,021",6,69.0,77,,44,57,0.05,,,,,,,
AUDI,A4 Saloon,2.0 TDI 190PS 18'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,113,"£1,045",,"£1,045",6,69.0,211,,56,87,0.00,,,,,,,
AUDI,A4 Saloon,2.0 TDI 190PS 19'' wheels,M6,1968,Diesel,,,,,5.4,4.1,4.5,52.3,68.9,62.8,118,"£1,068",,"£1,068",6,69.0,211,,56,87,0.00,,,,,,,
AUDI,A4 Saloon,2.0 TDI 190PS 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,4.9,3.8,4.2,57.6,74.3,67.3,111,£997,,£997,6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A4 Saloon,2.0 TDI 190PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,5.0,3.9,4.3,56.5,72.4,65.7,113,"£1,021",,"£1,021",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A4 Saloon,2.0 TDI quattro 190PS 7speed S tronic 17'' wheels,QD7,1968,Diesel,,,,,5.1,4.0,4.4,55.4,70.6,64.2,114,"£1,045",,"£1,045",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A4 Saloon,2.0 TDI quattro 190PS 7speed S tronic 18'' wheels,QD7,1968,Diesel,,,,,5.2,4.1,4.5,54.3,68.9,62.8,118,"£1,068",,"£1,068",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A4 Saloon,2.0 TDI quattro 190PS 7speed S tronic 19'' wheels,QD7,1968,Diesel,,,,,5.3,4.3,4.6,53.3,65.7,61.4,121,"£1,093",,"£1,093",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A4 Saloon,3.0 V6 TDI 218PS 7speed S-tronic 18'' wheels,D7,2967,Diesel,,,,,4.8,4.1,4.4,58.9,68.9,64.2,114,"£1,045",,"£1,045",6,69.0,196,,41,66,0.57,,,,,,,
AUDI,A4 Saloon,3.0 V6 TDI 218PS 7speed S-tronic 19'' wheels,D7,2967,Diesel,,,,,4.9,4.3,4.5,57.6,65.7,62.8,117,"£1,068",,"£1,068",6,69.0,196,,41,66,0.57,,,,,,,
AUDI,A4 Saloon,3.0 V6 TDI quattro 218PS 7speed S-tronic 17'' wheels,QD7,2967,Diesel,,,,,4.9,4.4,4.6,57.6,64.2,61.4,119,"£1,093",,"£1,093",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A4 Saloon,3.0 V6 TDI quattro 218PS 7speed S-tronic 18'' wheels,QD7,2967,Diesel,,,,,5.0,4.6,4.7,56.5,61.4,60.1,123,"£1,116",,"£1,116",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A4 Saloon,3.0 V6 TDI quattro 218PS 7speed S-tronic 19'' wheels,QD7,2967,Diesel,,,,,5.1,4.7,4.8,55.4,60.1,58.9,127,"£1,139",,"£1,139",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A5 Cabriolet,2.0 TDI 190PS 7speed S-tronic 17'' wheels,D7,1968,Diesel,,,,,5.2,4.1,4.5,54.3,68.9,62.8,118,"£1,068",,"£1,068",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Cabriolet,2.0 TDI 190PS 7speed S-tronic 18'' wheels,D7,1968,Diesel,,,,,5.3,4.3,4.6,53.3,65.7,61.4,122,"£1,093",,"£1,093",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Cabriolet,2.0 TDI 190PS 7speed S-tronic 19'' wheels,D7,1968,Diesel,,,,,5.3,4.4,4.7,53.3,64.2,60.1,124,"£1,116",,"£1,116",6,68.0,226,,48,68,0.00,,,,,,,
AUDI,A5 Cabriolet,2.0 TDI quattro 190PS 7speed S-tronic 17'' wheels,QD7,1968,Diesel,,,,,5.4,4.3,4.7,52.3,65.7,60.1,122,"£1,116",,"£1,116",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Cabriolet,2.0 TDI quattro 190PS 7speed S-tronic 18'' wheels,QD7,1968,Diesel,,,,,5.5,4.5,4.9,51.4,62.8,57.6,127,"£1,165",,"£1,165",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Cabriolet,2.0 TDI quattro 190PS 7speed S-tronic 19'' wheels,QD7,1968,Diesel,,,,,5.5,4.6,4.9,51.4,61.4,57.6,128,"£1,165",,"£1,165",6,71.0,117,,52,67,0.00,,,,,,,
AUDI,A5 Cabriolet,3.0 TDI quattro V6 218PS 7speed S-tronic 17'' wheels,QD7,2967,Diesel,,,,,5.3,4.7,4.9,53.3,60.1,57.6,128,"£1,165",,"£1,165",6,69.0,185,,43,69,0.32,,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS 18'' wheels,M6,1968,Diesel,,,,,5.2,3.9,4.4,54.3,72.4,64.2,113,"£1,045",,"£1,045",6,69.0,211,,56,87,0.00,,,,,,,
AUDI,A5 Coupé,2.0 TDI 190PS 19'' wheels,M6,1968,Diesel,,,,,5.4,4.1,4.5,52.3,68.9,62.8,118,"£1,068",,"£1,068",6,69.0,211,,56,87,0.00,,,,,,,
