Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Electric energy consumption Miles/kWh,wh/km,Maximum range (Km),Maximum range (Miles),Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Electricity cost,Total cost / 12000 miles,Euro Standard,Noise Level dB(A),Emissions CO [mg/km],THC Emissions [mg/km],Emissions NOx [mg/km],THC + NOx Emissions [mg/km],Particulates [No.] [mg/km],,,,,,,
AUDI,Q5,2.0 TDI quattro 190PS 7speed S-tronic 18'' wheels,QD7,1968,Diesel,,,,,5.4,4.8,5.0,52.3,58.9,56.5,132,"£1,188",,"£1,188",6,72.0,158,,46,69,0.00,,,,,,,
AUDI,Q5,2.0 TDI quattro 190PS 7speed S-tronic 19'' wheels,QD7,1968,Diesel,,,,,5.4,4.9,5.1,52.3,57.6,55.4,133,"£1,211",,"£1,211",6,72.0,158,,46,69,0.00,,,,,,,
AUDI,Q5,2.0 TDI quattro 190PS 7speed S-tronic 20'' wheels,QD7,1968,Diesel,,,,,5.5,5.0,5.2,51.4,56.5,54.3,136,"£1,236",,"£1,236",6,72.0,158,,46,69,0.00,,,,,,,
AUDI,Q7,3.0 V6 TDI quattro 218PS 8speed Tiptronic with 19'' & 20'' wheels,QA8,2967,Diesel,,,,,6.3,5.4,5.8,44.8,52.3,48.7,150,"£1,378",,"£1,378",6,66.0,120,,49,52,0.67,,,,,,,
BMW,"2 Series Gran Tourer F46, From June 2015",220d xDrive Gran Tourer - 18'' tyres,A8,1995,Diesel,,,,,5.7,4.7,5.1,49.6,60.1,55.4,134,"£1,211",,"£1,211",6,69.0,149,,24,64,0.07,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",325d Gran Turismo - 18'' tyres,A8,1995,Diesel,,,,,5.9,4.6,5.1,47.9,61.4,55.4,133,"£1,211",,"£1,211",6,68.0,67,,45,88,0.18,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",325d Gran Turismo - 18'' tyres,M6,1995,Diesel,,,,,6.3,4.5,5.2,44.8,62.8,54.3,136,"£1,236",,"£1,236",6,72.0,253,,76,121,0.10,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",325d Gran Turismo - 19'' tyres,A8,1995,Diesel,,,,,6.0,4.7,5.1,47.1,60.1,55.4,135,"£1,211",,"£1,211",6,68.0,67,,45,88,0.18,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",325d Gran Turismo - 19'' tyres,M6,1995,Diesel,,,,,6.4,4.6,5.2,44.1,61.4,54.3,138,"£1,236",,"£1,236",6,72.0,253,,76,121,0.10,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",330d Gran Turismo - 18'' tyres,A8,2993,Diesel,,,,,6.2,4.7,5.2,45.6,60.1,54.3,137,"£1,236",,"£1,236",6,70.0,246,,46,75,0.15,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",330d Gran Turismo - 19'' tyres,A8,2993,Diesel,,,,,6.3,4.7,5.3,44.8,60.1,53.3,139,"£1,259",,"£1,259",6,70.0,246,,46,75,0.15,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",330d xDrive Gran Turismo - 18'' tyres,A8,2993,Diesel,,,,,6.5,4.9,5.5,43.5,57.6,51.4,144,"£1,305",,"£1,305",6,70.0,246,,46,75,0.15,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",330d xDrive Gran Turismo - 19'' tyres,A8,2993,Diesel,,,,,6.6,5.0,5.6,42.8,56.5,50.4,146,"£1,331",,"£1,331",6,70.0,246,,46,75,0.15,,,,,,,
BMW,"3 Series Gran Turismo F34, From June 2013",335d xDrive Gran Turismo - 18'' tyres,A8,2993,Diesel,,,,,6.6,5.1,5.7,42.8,55.4,49.6,149,"£1,353",,"£1,353",6,69.0,226,,43,104,0.16,,,,,,,
BMW,"3 Series Saloon F30, From February 2012",325d - 18'' & 19'' tyres,M6,1995,Diesel,,,,,6.2,4.3,5.0,45.6,65.7,56.5,132,"£1,188",,"£1,188",6,74.0,166,,32,55,0.17,,,,,,,
BMW,"3 Series Saloon F30, From February 2012",330d - 18'' & 19'' tyres,A8,2993,Diesel,,,,,5.8,4.6,5.0,48.7,61.4,56.5,131,"£1,188",,"£1,188",6,74.0,250,,58,118,0.20,,,,,,,
BMW,"3 Series Saloon F30, From February 2012",330d xDrive - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.1,4.8,5.3,46.3,58.9,53.3,139,"£1,259",,"£1,259",6,74.0,250,,58,118,0.20,,,,,,,
BMW,"3 Series Saloon F30, From February 2012",335d xDrive - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.5,4.9,5.5,43.5,57.6,51.4,145,"£1,305",,"£1,305",6,69.0,341,,54,101,0.13,,,,,,,
BMW,"3 Series Touring F31, from September 2012",320d xDrive - 18'' & 19'' tyres,M6,1995,Diesel,,,,,6.1,4.4,5.0,46.3,64.2,56.5,133,"£1,188",,"£1,188",6,75.0,147,,38,48,0.10,,,,,,,
BMW,"3 Series Touring F31, from September 2012",330d - 17'' tyres,A8,2993,Diesel,,,,,5.9,4.7,5.1,47.9,60.1,55.4,135,"£1,211",,"£1,211",6,73.0,294,,58,106,0.20,,,,,,,
BMW,"3 Series Touring F31, from September 2012",330d - 18'' & 19''  tyres,A8,2993,Diesel,,,,,6.1,4.8,5.3,46.3,58.9,53.3,138,"£1,259",,"£1,259",6,74.0,250,,58,118,0.20,,,,,,,
BMW,"3 Series Touring F31, from September 2012",330d xDrive - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.4,5.0,5.5,44.1,56.5,51.4,145,"£1,305",,"£1,305",6,74.0,250,,58,118,0.20,,,,,,,
BMW,"4 Series Convertible F33, From March 2014",420d Convertible - 18'' & 19'' tyres,M6,1995,Diesel,,,,,6.1,4.5,5.1,46.3,62.8,55.4,134,"£1,211",,"£1,211",6,75.0,147,,38,48,0.13,,,,,,,
BMW,"4 Series Convertible F33, From March 2014",425d Convertible - 17'' tyres,A8,1995,Diesel,,,,,6.0,4.4,5.0,47.1,64.2,56.5,132,"£1,188",,"£1,188",6,68.0,67,,45,88,0.18,,,,,,,
BMW,"4 Series Convertible F33, From March 2014",425d Convertible - 17'' tyres,M6,1995,Diesel,,,,,6.5,4.5,5.2,43.5,62.8,54.3,138,"£1,236",,"£1,236",6,74.0,253,,76,121,0.10,,,,,,,
BMW,"4 Series Convertible F33, From March 2014",425d Convertible - 18'' & 19'' tyres,A8,1995,Diesel,,,,,6.3,4.6,5.2,44.8,61.4,54.3,137,"£1,236",,"£1,236",6,68.0,67,,45,88,0.18,,,,,,,
BMW,"4 Series Convertible F33, From March 2014",425d Convertible - 18'' & 19'' tyres,M6,1995,Diesel,,,,,6.7,4.7,5.4,42.2,60.1,52.3,143,"£1,283",,"£1,283",6,74.0,253,,76,121,0.10,,,,,,,
BMW,"4 Series Convertible F33, From March 2014",430d Convertible - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.3,5.0,5.5,44.8,56.5,51.4,144,"£1,305",,"£1,305",6,73.0,294,,58,106,0.20,,,,,,,
BMW,"4 Series Coupé F32, From October 2013",425d Coupé - 17'' tyres,M6,1995,Diesel,,,,,6.1,4.3,5.0,46.3,65.7,56.5,131,"£1,188",,"£1,188",6,74.0,166,,32,55,0.17,,,,,,,
BMW,"4 Series Coupé F32, From October 2013",425d Coupé - 18'' & 19'' tyres,M6,1995,Diesel,,,,,6.4,4.5,5.2,44.1,62.8,54.3,136,"£1,236",,"£1,236",6,74.0,166,,32,55,0.17,,,,,,,
BMW,"4 Series Coupé F32, From October 2013",430d Coupé - 18'' & 19'' tyres,A8,2993,Diesel,,,,,5.9,4.6,5.1,47.9,61.4,55.4,134,"£1,211",,"£1,211",6,73.0,294,,58,106,0.20,,,,,,,
BMW,"4 Series Coupé F32, From October 2013",430d xDrive Coupé - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.2,4.9,5.4,45.6,57.6,52.3,142,"£1,283",,"£1,283",6,73.0,294,,58,106,0.20,,,,,,,
BMW,"4 Series Coupé F32, From October 2013",435d xDrive Coupé - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.6,5.0,5.6,42.8,56.5,50.4,147,"£1,331",,"£1,331",6,69.0,341,,54,101,0.13,,,,,,,
BMW,"4 Series Gran Coupé F36, From June 2014",430d Gran Coupé - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.1,4.8,5.3,46.3,58.9,53.3,139,"£1,259",,"£1,259",6,73.0,294,,58,106,0.20,,,,,,,
BMW,"4 Series Gran Coupé F36, From June 2014",430d xDrive Gran Coupé - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.4,5.0,5.5,44.1,56.5,51.4,145,"£1,305",,"£1,305",6,73.0,294,,58,106,0.20,,,,,,,
BMW,"4 Series Gran Coupé F36, From June 2014",435d xDrive Gran Coupé - 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.7,5.1,5.7,42.2,55.4,49.6,150,"£1,353",,"£1,353",6,69.0,341,,54,101,0.13,,,,,,,
BMW,"5 Series Gran Turismo F07, From October 2009",520d - 18'' tyres,A8,1995,Diesel,,,,,6.4,5.2,5.6,44.1,54.3,50.4,148,"£1,331",,"£1,331",6,70.0,170,,44,118,0.10,,,,,,,
BMW,"5 Series Gran Turismo F07, From October 2009",520d - 19'' tyres,A8,1995,Diesel,,,,,6.2,5.0,5.5,45.6,56.5,51.4,144,"£1,305",,"£1,305",6,70.0,170,,44,118,0.10,,,,,,,
BMW,"5 Series Gran Turismo F07, From October 2009",520d - 20'' tyres,A8,1995,Diesel,,,,,6.4,5.2,5.7,44.1,54.3,49.6,149,"£1,353",,"£1,353",6,70.0,170,,44,118,0.10,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",525d - 18'' tyres all-around,M6,1995,Diesel,,,,,6.1,4.5,5.1,46.3,62.8,55.4,134,"£1,211",,"£1,211",6,72.0,178,,42,64,0.10,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",525d - mixed 18'' & 19'' tyres,A8,1995,Diesel,,,,,6.0,4.5,5.0,47.1,62.8,56.5,133,"£1,188",,"£1,188",6,72.0,65,,27,41,0.30,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",525d - mixed 18'' & 19'' tyres,M6,1995,Diesel,,,,,6.3,4.7,5.3,44.8,60.1,53.3,139,"£1,259",,"£1,259",6,72.0,178,,42,64,0.10,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",530d - 17'' tyres,A8,2993,Diesel,,,,,6.0,4.6,5.1,47.1,61.4,55.4,134,"£1,211",,"£1,211",6,70.0,212,,39,79,0.40,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",530d - 18'' tyres all-round,A8,2993,Diesel,,,,,6.2,4.7,5.3,45.6,60.1,53.3,139,"£1,259",,"£1,259",6,70.0,212,,39,79,0.40,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",530d - mixed 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.5,4.9,5.5,43.5,57.6,51.4,144,"£1,305",,"£1,305",6,70.0,212,,39,79,0.40,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",535d - 18'' tyres all-round,A8,2993,Diesel,,,,,6.5,4.9,5.4,43.5,57.6,52.3,143,"£1,283",,"£1,283",6,69.0,394,,72,116,0.14,,,,,,,
BMW,"5 Series Saloon F10, From March 2010",535d - mixed 18'' & 19'' tyres,A8,2993,Diesel,,,,,6.7,5.1,5.6,42.2,55.4,50.4,148,"£1,331",,"£1,331",6,69.0,394,,72,116,0.14,,,,,,,
BMW,"5 Series Saloon G30, From February 2017","530d xDrive - 18'', 19'', 20'' run-flat tyres",A8,2993,Diesel,,,,,6.1,4.8,5.3,46.3,58.9,53.3,138,"£1,259",,"£1,259",6,67.0,231,,44,98,0.00,,,,,,,
BMW,"5 Series Touring F11, From March 2010",518d - 19'' tyres,M6,1995,Diesel,,,,,5.9,4.5,5.0,47.9,62.8,56.5,132,"£1,188",,"£1,188",6,71.0,333,,55,72,0.10,,,,,,,
BMW,"5 Series Touring F11, From March 2010",520d - 19'' tyres,M6,1995,Diesel,,,,,5.9,4.5,5.0,47.9,62.8,56.5,132,"£1,188",,"£1,188",6,71.0,314,,49,61,0.20,,,,,,,
BMW,"5 Series Touring F11, From March 2010",525d - 17'' tyres,M6,1995,Diesel,,,,,6.2,4.6,5.2,45.6,61.4,54.3,136,"£1,236",,"£1,236",6,72.0,178,,42,64,0.10,,,,,,,
BMW,"5 Series Touring F11, From March 2010",525d - 18'' tyres,A8,1995,Diesel,,,,,6.1,4.5,5.1,46.3,62.8,55.4,134,"£1,211",,"£1,211",6,72.0,65,,27,41,0.30,,,,,,,
BMW,"5 Series Touring F11, From March 2010",525d - 18'' tyres,M6,1995,Diesel,,,,,6.4,4.7,5.4,44.1,60.1,52.3,141,"£1,283",,"£1,283",6,72.0,178,,42,64,0.10,,,,,,,
BMW,"5 Series Touring F11, From March 2010",525d - 19'' tyres,A8,1995,Diesel,,,,,6.3,4.7,5.3,44.8,60.1,53.3,139,"£1,259",,"£1,259",6,72.0,65,,27,41,0.30,,,,,,,
BMW,"5 Series Touring F11, From March 2010",525d - 19'' tyres,M6,1995,Diesel,,,,,6.6,4.9,5.6,42.8,57.6,50.4,146,"£1,331",,"£1,331",6,72.0,178,,42,64,0.10,,,,,,,
BMW,"5 Series Touring F11, From March 2010",530d - 17'' tyres,A8,2993,Diesel,,,,,6.2,4.7,5.3,45.6,60.1,53.3,139,"£1,259",,"£1,259",6,70.0,212,,39,79,0.40,,,,,,,
BMW,"5 Series Touring F11, From March 2010",530d - 18'' tyres,A8,2993,Diesel,,,,,6.5,4.9,5.5,43.5,57.6,51.4,144,"£1,305",,"£1,305",6,70.0,212,,39,79,0.40,,,,,,,
BMW,"5 Series Touring F11, From March 2010",530d - 19'' tyres,A8,2993,Diesel,,,,,6.7,5.1,5.7,42.2,55.4,49.6,149,"£1,353",,"£1,353",6,70.0,212,,39,79,0.40,,,,,,,
BMW,"5 Series Touring F11, From March 2010",535d - 18'' tyres,A8,2993,Diesel,,,,,6.7,5.1,5.7,42.2,55.4,49.6,149,"£1,353",,"£1,353",6,69.0,394,,72,116,0.14,,,,,,,
BMW,"6 Series Convertible F12, From March 2011",640d - 18'' tyres,A8,2993,Diesel,,,,,6.5,5.1,5.6,43.5,55.4,50.4,149,"£1,331",,"£1,331",6,73.0,184,,43,111,0.10,,,,,,,
BMW,"6 Series Coupé F13, From March 2011",640d - 18'' tyres,A8,2993,Diesel,,,,,6.2,4.9,5.4,45.6,57.6,52.3,143,"£1,283",,"£1,283",6,73.0,184,,43,111,0.10,,,,,,,
BMW,"6 Series Coupé F13, From March 2011",640d - 19'' & 20'' tyres,A8,2993,Diesel,,,,,6.3,5.1,5.5,44.8,55.4,51.4,147,"£1,305",,"£1,305",6,73.0,184,,43,111,0.10,,,,,,,
BMW,"6 Series Gran Coupé F06, From March 2015",640d - 18'' tyres,A8,2993,Diesel,,,,,6.4,5.0,5.5,44.1,56.5,51.4,147,"£1,305",,"£1,305",6,73.0,184,,43,111,0.10,,,,,,,
BMW,"7 Series Saloon G11, From October 2015",730d xDrive Saloon - 18'' tyres,A8,2993,Diesel,,,,,5.9,4.4,5.0,47.9,64.2,56.5,132,"£1,188",,"£1,188",6,69.0,240,,27,105,0.10,,,,,,,
BMW,"7 Series Saloon G11, From October 2015",730d xDrive Saloon - 19'' & 20'' tyres,A8,2993,Diesel,,,,,6.1,4.6,5.2,46.3,61.4,54.3,137,"£1,236",,"£1,236",6,69.0,240,,27,105,0.10,,,,,,,
BMW,"7 Series Saloon G11, From October 2015",740d xDrive Saloon - 18'' tyres,A8,2993,Diesel,,,,,6.4,4.4,5.1,44.1,64.2,55.4,134,"£1,211",,"£1,211",6,68.0,68,,46,97,0.20,,,,,,,
BMW,"7 Series Saloon G11, From October 2015",740d xDrive Saloon - 19'' & 20'' tyres,A8,2993,Diesel,,,,,6.6,4.5,5.3,42.8,62.8,53.3,139,"£1,259",,"£1,259",6,68.0,68,,46,97,0.20,,,,,,,
BMW,"7 Series Saloon G12, From October 2015",730Ld Saloon - 19'' & 20'' tyres,A8,2993,Diesel,,,,,5.9,4.4,5.0,47.9,64.2,56.5,132,"£1,188",,"£1,188",6,69.0,240,,27,105,0.10,,,,,,,
BMW,"7 Series Saloon G12, From October 2015",740Ld xDrive Saloon - 18'' tyres,A8,2993,Diesel,,,,,6.6,4.4,5.2,42.8,64.2,54.3,137,"£1,236",,"£1,236",6,68.0,68,,46,97,0.20,,,,,,,
BMW,"7 Series Saloon G12, From October 2015",740Ld xDrive Saloon - 19'' & 20'' tyres,A8,2993,Diesel,,,,,6.8,4.6,5.4,41.5,61.4,52.3,142,"£1,283",,"£1,283",6,68.0,68,,46,97,0.20,,,,,,,
BMW,"X1 Series F48 , From October 2015",X1 xDrive20d - 19'' tyres,M6,1995,Diesel,,,,,5.9,4.5,5.0,47.9,62.8,56.5,132,"£1,188",,"£1,188",6,74.0,216,,29,65,0.00,,,,,,,
BMW,"X1 Series F48 , From October 2015",X1 xDrive20d - 19'' tyres,A8,1995,Diesel,,,,,5.8,4.6,5.1,48.7,61.4,55.4,133,"£1,211",,"£1,211",6,68.0,103,,18,49,0.00,,,,,,,
BMW,"X1 Series F48 , From October 2015",X1 xDrive25d - 17'' & 18'' tyres,A8,1995,Diesel,,,,,5.8,4.6,5.0,48.7,61.4,56.5,132,"£1,188",,"£1,188",6,68.0,187,,50,72,0.10,,,,,,,
BMW,"X1 Series F48 , From October 2015",X1 xDrive25d - 19'' tyres,A8,1995,Diesel,,,,,5.9,4.8,5.2,47.9,58.9,54.3,137,"£1,236",,"£1,236",6,68.0,187,,50,72,0.10,,,,,,,
BMW,"X1 Series F48, From March 2016",X1 xDrive20d - 19'' tyres,A8,1995,Diesel,,,,,5.9,4.6,5.1,47.9,61.4,55.4,134,"£1,211",,"£1,211",6,68.0,103,,18,49,0.00,,,,,,,
BMW,"X1 Series F48, From March 2016",X1 xDrive25d - 17'' & 18'' tyres,A8,1995,Diesel,,,,,5.8,4.6,5.1,48.7,61.4,55.4,133,"£1,211",,"£1,211",6,68.0,187,,50,72,0.10,,,,,,,
BMW,"X1 Series F48, From March 2016",X1 xDrive25d - 19'' tyres,A8,1995,Diesel,,,,,6.0,4.8,5.2,47.1,58.9,54.3,138,"£1,236",,"£1,236",6,68.0,187,,50,72,0.10,,,,,,,
BMW,"X3 Series F25, From November 2010",X3 xDrive20d - 20'' wheels,A8,1995,Diesel,,,,,5.7,5.1,5.3,49.6,55.4,53.3,139,"£1,259",,"£1,259",6,71.0,145,,35,79,0.20,,,,,,,
BMW,"X3 Series F25, From November 2010",X3 xDrive20d - 20'' wheels,M6,1995,Diesel,,,,,6.3,5.0,5.5,44.8,56.5,51.4,145,"£1,305",,"£1,305",6,72.0,191,,41,50,0.10,,,,,,,
BMW,"X3 Series F25, From November 2010","X3 xDrive20d - 7.5J x 17'', 18'' & 19'' wheels",A8,1995,Diesel,,,,,5.6,4.9,5.2,50.4,57.6,54.3,136,"£1,236",,"£1,236",6,71.0,145,,35,79,0.20,,,,,,,
BMW,"X3 Series F25, From November 2010","X3 xDrive20d - 7.5J x 17'', 18'' & 19'' wheels",M6,1995,Diesel,,,,,6.1,5.0,5.4,46.3,56.5,52.3,142,"£1,283",,"£1,283",6,72.0,191,,41,50,0.10,,,,,,,
BMW,"X3 Series F25, From November 2010",X3 xDrive20d - 8J x 17'' wheels,M6,1995,Diesel,,,,,5.8,4.7,5.1,48.7,60.1,55.4,135,"£1,211",,"£1,211",6,72.0,191,,41,50,0.10,,,,,,,
BMW,"X3 Series F25, From November 2010",X3 xDrive30d - 8J x 17'' wheels,A8,2993,Diesel,,,,,6.2,5.4,5.7,45.6,52.3,49.6,149,"£1,353",,"£1,353",6,69.0,321,,48,83,0.10,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive20d - 18'' & 19'' wheels,A8,1995,Diesel,,,,,5.6,4.9,5.2,50.4,57.6,54.3,136,"£1,236",,"£1,236",6,71.0,145,,35,79,0.20,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive20d - 18'' & 19'' wheels,M6,1995,Diesel,,,,,6.1,5.0,5.4,46.3,56.5,52.3,142,"£1,283",,"£1,283",6,72.0,191,,41,50,0.00,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive20d - 20'' wheels,A8,1995,Diesel,,,,,5.7,5.1,5.3,49.6,55.4,53.3,139,"£1,259",,"£1,259",6,71.0,145,,35,79,0.20,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive20d - 20'' wheels,M6,1995,Diesel,,,,,6.3,5.0,5.5,44.8,56.5,51.4,145,"£1,305",,"£1,305",6,72.0,191,,41,50,0.00,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive20d - 8J x 17'' wheels,M6,1995,Diesel,,,,,5.8,4.7,5.1,48.7,60.1,55.4,135,"£1,211",,"£1,211",6,72.0,191,,41,50,0.00,,,,,,,
BMW,"X4 Series F26, From July 2014",X4 xDrive30d - 8J x 17'' wheels,A8,2993,Diesel,,,,,6.2,5.4,5.7,45.6,52.3,49.6,149,"£1,353",,"£1,353",6,69.0,321,,48,83,0.10,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 sDrive25d - 18'' & 19'' tyres,A8,1995,Diesel,,,,,5.9,4.9,5.3,47.9,57.6,53.3,139,"£1,259",,"£1,259",6,69.0,91,,47,79,0.10,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 sDrive25d - mixed 19'' & 20'' tyres,A8,1995,Diesel,,,,,5.9,5.0,5.4,47.9,56.5,52.3,141,"£1,283",,"£1,283",6,69.0,91,,47,79,0.10,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 xDrive25d - 18'' & 19'' tyres,A8,1995,Diesel,,,,,6.2,5.2,5.6,45.6,54.3,50.4,146,"£1,331",,"£1,331",6,69.0,91,,47,79,0.10,,,,,,,
BMW,"X5 Series F15, From November 2013",X5 xDrive25d - mixed 19'' & 20'' tyres,A8,1995,Diesel,,,,,6.2,5.3,5.6,45.6,53.3,50.4,148,"£1,331",,"£1,331",6,69.0,91,,47,79,0.10,,,,,,,
CHRYSLER JEEP,"Jeep Cherokee, MY2017",2.0 140bhp 4x2,6MT,1956,Diesel,,,,,6.4,4.6,5.3,44.1,61.4,53.3,139,"£1,259",,"£1,259",6,73.0,299,,72,130,0.59,,,,,,,
CHRYSLER JEEP,"Jeep Cherokee, MY2017",2.0 140bhp 4x4 AWD,6MT,1956,Diesel,,,,,6.8,4.9,5.6,41.5,57.6,50.4,147,"£1,331",,"£1,331",6,73.0,301,,68,127,0.59,,,,,,,
CHRYSLER JEEP,"Jeep Cherokee, MY2017",2.2 185bhp 4x4 AWD,A9,2184,Diesel,,,,,6.9,4.9,5.6,40.9,57.6,50.4,149,"£1,331",,"£1,331",6,71.0,149,,41,124,0.88,,,,,,,
CHRYSLER JEEP,"Jeep Cherokee, MY2017",2.2 200bhp 4x4 AWD,A9,2184,Diesel,,,,,6.9,4.9,5.6,40.9,57.6,50.4,149,"£1,331",,"£1,331",6,71.0,218,,41,124,0.88,,,,,,,
CHRYSLER JEEP,"Jeep Renegade, MY2017",2.0 140bhp 4x4,M6,1956,Diesel,,,,,6.0,4.6,5.1,47.1,61.4,55.4,134,"£1,211",,"£1,211",6,74.5,302,,63,119,0.50,,,,,,,
CHRYSLER JEEP,"Jeep Renegade, MY2017",2.0 140bhp 4x4 low CO2,A9,1956,Diesel,,,,,6.7,5.1,5.7,42.2,55.4,49.6,150,"£1,353",,"£1,353",6,73.0,142,,66,122,0.50,,,,,,,
CITROEN,Dispatch Combi,BlueHDi 115 S&S BVM6,M6,1560,Diesel,,,,,5.6,5.0,5.2,50.4,56.5,54.3,137,"£1,236",,"£1,236",6,69.2,196,,35,54,0.45,,,,,,,
CITROEN,Dispatch Combi,BlueHDi 95 S&S ETG6,AMT6,1560,Diesel,,,,,5.5,5.3,5.4,51.4,53.3,52.3,139,"£1,283",,"£1,283",6,68.7,159,,33,46,0.50,,,,,,,
CITROEN,Dispatch Combi,M BlueHDi 150 S&S BVM6,M6,1997,Diesel,,,,,5.9,4.9,5.3,47.9,57.6,53.3,139,"£1,259",,"£1,259",6,73.5,192,,68,77,0.24,,,,,,,
CITROEN,Dispatch Combi,XL BlueHDi 150 S&S BVM6,M6,1997,Diesel,,,,,5.9,5.3,5.5,47.9,53.3,51.4,143,"£1,305",,"£1,305",6,73.5,192,,68,77,0.24,,,,,,,
CITROEN,Dispatch Combi,XS BlueHDi 95,M5,1560,Diesel,,,,,6.0,5.2,5.5,47.1,54.3,51.4,144,"£1,305",,"£1,305",6,69.1,259,,48,70,0.15,,,,,,,
CITROEN,SpaceTourer,M BlueHDi 115 S&S BVM6,M6,1560,Diesel,,,,,5.6,5.0,5.2,50.4,56.5,54.3,137,"£1,236",,"£1,236",6,69.2,196,,35,54,0.45,,,,,,,
CITROEN,SpaceTourer,M BlueHDi 150 S&S BVM6,M6,1997,Diesel,,,,,5.9,4.9,5.3,47.9,57.6,53.3,139,"£1,259",,"£1,259",6,73.5,192,,68,77,0.24,,,,,,,
CITROEN,SpaceTourer,M BlueHDi 95 S&S ETG6,AMT6,1560,Diesel,,,,,5.5,5.3,5.4,51.4,53.3,52.3,139,"£1,283",,"£1,283",6,68.7,159,,33,46,0.50,,,,,,,
CITROEN,SpaceTourer,XL BlueHDi 115 S&S BVM6,M6,1560,Diesel,,,,,5.6,5.0,5.2,50.4,56.5,54.3,137,"£1,236",,"£1,236",6,69.2,196,,35,54,0.45,,,,,,,
CITROEN,SpaceTourer,XL BlueHDi 150 S&S BVM6,M6,1997,Diesel,,,,,5.9,5.3,5.5,47.9,53.3,51.4,143,"£1,305",,"£1,305",6,73.5,192,,68,77,0.24,,,,,,,
CITROEN,SpaceTourer,XL BlueHDi 95 S&S ETG6,AMT6,1560,Diesel,,,,,5.5,5.3,5.4,51.4,53.3,52.3,139,"£1,283",,"£1,283",6,68.7,159,,33,46,0.50,,,,,,,
CITROEN,SpaceTourer,XS BlueHDi 115 S&S BVM6 Business,M6,1560,Diesel,,,,,5.6,5.0,5.2,50.4,56.5,54.3,137,"£1,236",,"£1,236",6,69.2,196,,35,54,0.45,,,,,,,
CITROEN,SpaceTourer,XS BlueHDi 115 S&S BVM6 Feel,M6,1560,Diesel,,,,,5.5,4.9,5.1,51.4,57.6,55.4,133,"£1,211",,"£1,211",6,69.2,196,,35,54,0.45,,,,,,,
CITROEN,SpaceTourer,XS BlueHDi 95,M5,1560,Diesel,,,,,6.0,5.2,5.5,47.1,54.3,51.4,144,"£1,305",,"£1,305",6,69.1,259,,48,70,0.15,,,,,,,
CITROEN,SpaceTourer,XS BlueHDi 95 S&S,M5,1560,Diesel,,,,,6.0,5.2,5.5,47.1,54.3,51.4,144,"£1,305",,"£1,305",6,69.1,259,,48,70,0.15,,,,,,,
CITROEN,SpaceTourer,XS BlueHDi 95 S&S ETG6 Business,AMT6,1560,Diesel,,,,,5.5,5.3,5.4,51.4,53.3,52.3,139,"£1,283",,"£1,283",6,68.7,159,,33,46,0.50,,,,,,,
CITROEN,SpaceTourer,XS BlueHDi 95 S&S ETG6 Feel,AMT6,1560,Diesel,,,,,5.3,5.1,5.2,53.3,55.4,54.3,135,"£1,236",,"£1,236",6,68.7,159,,33,46,0.50,,,,,,,
